case_id,employee_id,created_date,resolved_date,country,department,category,priority,channel,agent_id,agent_tenure_months,sla_target_hours,resolution_hours,sla_met,first_contact_resolution,reopened,csat
C027165,E00596,2026-06-15,2026-06-17,IT,Customer Service,Payroll,Standard,Portal,A017,27,24,42.1,0,0,1,
C027166,E00600,2026-06-15,2026-06-16,PL,Finance,Contract & Documents,Critical,Portal,A007,2,48,17.5,1,0,0,5
C027167,E00634,2026-06-15,2026-06-15,PL,Operations,Payroll,Standard,Chat,A035,21,24,7.2,1,1,0,
C027168,E00714,2026-06-15,2026-06-16,PL,HR,Contract & Documents,High,Portal,A003,10,48,11.5,1,0,1,
C027169,E00780,2026-06-15,2026-06-16,IT,Operations,Onboarding & Offboarding,High,Portal,A036,11,48,26.6,1,1,0,
C027170,E00803,2026-06-15,2026-06-19,DE,Operations,Employee Relations,Standard,Portal,A034,20,72,91.0,0,0,1,
C027171,E00849,2026-06-15,2026-06-16,PL,Customer Service,Onboarding & Offboarding,High,Portal,A011,14,48,26.1,1,1,0,5
C027172,E00972,2026-06-15,2026-06-16,PL,Customer Service,Leave & Absence,Standard,Phone,A014,11,24,24.2,0,1,0,
C027173,E00973,2026-06-15,2026-06-15,PL,Tech,Leave & Absence,Standard,Chat,A024,21,24,8.1,1,0,0,5
C027174,E00985,2026-06-15,2026-06-16,IT,Operations,Onboarding & Offboarding,High,Chat,A026,11,48,29.0,1,0,0,
C027175,E00987,2026-06-15,2026-06-18,ES,Finance,Contract & Documents,Standard,Portal,A028,17,48,80.8,0,0,1,
C027176,E00998,2026-06-15,2026-06-20,ES,Operations,Benefits,Standard,Portal,A009,20,48,106.9,0,1,0,
C027177,E01016,2026-06-15,2026-06-16,PL,HR,Onboarding & Offboarding,Standard,Phone,A001,84,48,12.3,1,1,0,
C027178,E01025,2026-06-15,2026-06-16,PL,Customer Service,Payroll,Standard,Phone,A020,11,24,13.5,1,1,0,
C027179,E01055,2026-06-15,2026-06-17,PL,Operations,Contract & Documents,Standard,Phone,A029,17,48,33.8,1,0,0,
C027180,E01100,2026-06-15,2026-06-15,PL,HR,Payroll,High,Portal,A026,11,24,8.2,1,1,0,
C027181,E01108,2026-06-15,2026-06-19,IT,Operations,Performance & Development,Standard,Portal,A011,14,72,94.2,0,1,0,
C027182,E01118,2026-06-15,2026-06-16,PL,Operations,Payroll,Standard,Portal,A013,5,24,20.0,1,0,0,
C027183,E01125,2026-06-15,2026-06-17,DE,HR,Leave & Absence,Standard,Portal,A033,12,24,31.7,0,0,1,2
C027184,E01148,2026-06-15,2026-06-17,ES,HR,Systems & Access,Standard,Portal,A006,4,8,48.4,0,0,1,
C027185,E01238,2026-06-15,2026-06-15,IT,Tech,Payroll,Standard,Portal,A009,20,24,1.0,1,1,0,
C027186,E01339,2026-06-15,2026-06-17,DE,Tech,Payroll,High,Phone,A006,4,24,60.2,0,0,0,
C027187,E01353,2026-06-15,2026-06-15,ES,Customer Service,Onboarding & Offboarding,Standard,Portal,A031,13,48,10.3,1,0,0,
C027188,E01378,2026-06-15,2026-06-15,IT,Sales,Contract & Documents,High,Portal,A003,10,48,5.0,1,0,1,
C027189,E01496,2026-06-15,2026-06-17,PL,HR,Employee Relations,High,Phone,A026,11,72,54.0,1,0,0,
C027190,E01708,2026-06-15,2026-06-18,ES,Sales,Onboarding & Offboarding,Standard,Phone,A031,13,48,60.4,0,1,0,4
C027191,E01711,2026-06-15,2026-06-16,PL,Sales,Employee Relations,High,Phone,A039,11,72,28.2,1,1,0,
C027192,E01789,2026-06-15,2026-06-15,IT,HR,Contract & Documents,Standard,Phone,A016,51,48,4.6,1,0,1,4
C027193,E01838,2026-06-15,2026-06-16,PL,Customer Service,Payroll,Standard,Portal,A039,11,24,11.8,1,1,0,
C027194,E01848,2026-06-15,2026-06-15,ES,Customer Service,Leave & Absence,Standard,Portal,A001,84,24,4.8,1,1,0,
C027195,E01958,2026-06-15,2026-06-17,PL,Finance,Performance & Development,Standard,Portal,A017,27,72,55.6,1,1,0,
C027196,E02003,2026-06-15,2026-06-15,IT,HR,Payroll,Standard,Phone,A015,9,24,10.6,1,1,0,
C027197,E02009,2026-06-15,2026-06-16,PL,Sales,Payroll,Standard,Phone,A039,11,24,17.2,1,1,0,
C027198,E02011,2026-06-15,2026-06-15,ES,Finance,Leave & Absence,Standard,Chat,A033,12,24,1.8,1,1,0,5
C027199,E02085,2026-06-15,2026-06-16,PL,Operations,Contract & Documents,High,Portal,A011,14,48,18.1,1,0,0,
C027200,E02138,2026-06-15,2026-06-15,ES,Customer Service,Leave & Absence,Standard,Portal,A034,20,24,6.5,1,1,0,
C027201,E02328,2026-06-15,2026-06-18,IT,Customer Service,Benefits,Standard,Phone,A025,3,48,65.2,0,0,1,
C027202,E02434,2026-06-15,2026-06-17,PL,Customer Service,Performance & Development,Standard,Portal,A018,17,72,48.0,1,0,1,
C027203,E02456,2026-06-15,2026-06-16,IT,Customer Service,Leave & Absence,Standard,Portal,A037,15,24,17.2,1,1,0,
C027204,E02469,2026-06-15,2026-06-15,IT,Customer Service,Leave & Absence,Critical,Phone,A031,13,24,1.7,1,0,0,
C027205,E02571,2026-06-15,2026-06-15,IT,Tech,Systems & Access,Standard,Portal,A015,9,8,0.9,1,0,0,5
C027206,E02593,2026-06-15,2026-06-16,PL,Tech,Onboarding & Offboarding,Standard,Chat,A035,21,48,31.7,1,0,1,
C027207,E02625,2026-06-15,2026-06-16,IT,Operations,Leave & Absence,Standard,Phone,A031,13,24,22.7,1,1,0,5
C027208,E02678,2026-06-15,2026-06-17,PL,Sales,Performance & Development,Standard,Portal,A033,12,72,39.9,1,0,0,
C027209,E02701,2026-06-15,2026-06-15,ES,Customer Service,Payroll,Standard,Portal,A039,11,24,10.2,1,0,0,5
C027210,E02718,2026-06-15,2026-06-15,IT,Sales,Leave & Absence,High,Chat,A041,22,24,7.9,1,1,0,5
C027211,E02747,2026-06-15,2026-06-16,PL,Customer Service,Leave & Absence,Standard,Phone,A025,3,24,23.2,1,1,0,
C027212,E02761,2026-06-15,2026-06-15,PL,Operations,Leave & Absence,Standard,Phone,A020,11,24,1.1,1,0,0,
C027213,E02782,2026-06-15,2026-06-16,IT,Customer Service,Onboarding & Offboarding,High,Portal,A035,21,48,19.1,1,1,0,
C027214,E02795,2026-06-15,2026-06-16,DE,HR,Payroll,High,Portal,A014,11,24,19.0,1,0,0,4
C027215,E02846,2026-06-15,2026-06-15,DE,Tech,Systems & Access,High,Chat,A003,10,8,1.0,1,0,0,5
C027216,E02852,2026-06-15,2026-06-16,ES,Customer Service,Leave & Absence,Standard,Phone,A041,22,24,9.4,1,1,0,
C027217,E02864,2026-06-15,2026-06-15,DE,Operations,Payroll,High,Portal,A041,22,24,9.8,1,0,0,5
C027218,E02894,2026-06-15,2026-06-17,PL,Tech,Onboarding & Offboarding,Standard,Portal,A036,11,48,49.9,0,0,1,
C027219,E02916,2026-06-15,2026-06-15,IT,Finance,Leave & Absence,High,Portal,A010,7,24,6.5,1,1,0,
C027220,E02981,2026-06-15,2026-06-17,ES,Customer Service,Performance & Development,Standard,Portal,A028,17,72,43.6,1,1,0,
C027221,E03043,2026-06-15,2026-06-15,IT,Operations,Leave & Absence,High,Phone,A017,27,24,13.4,1,1,0,4
C027222,E03055,2026-06-15,2026-06-18,PL,Operations,Payroll,Standard,Phone,A006,4,24,60.4,0,0,0,
C027223,E03142,2026-06-15,2026-06-15,PL,Finance,Payroll,High,Phone,A006,4,24,4.0,1,1,0,5
C027224,E03188,2026-06-15,2026-06-16,ES,Customer Service,Payroll,Standard,Chat,A019,18,24,13.5,1,1,0,4
C027225,E03217,2026-06-15,2026-06-17,DE,HR,Contract & Documents,Standard,Phone,A001,84,48,49.8,0,0,0,3
C027226,E03284,2026-06-15,2026-06-17,PL,Operations,Onboarding & Offboarding,High,Portal,A001,84,48,58.7,0,0,1,
C027227,E03292,2026-06-15,2026-06-16,ES,Sales,Onboarding & Offboarding,High,Phone,A041,22,48,24.1,1,1,0,
C027228,E03434,2026-06-15,2026-06-15,PL,Finance,Leave & Absence,Standard,Phone,A002,23,24,10.1,1,1,0,
C027229,E03478,2026-06-15,2026-06-16,DE,Sales,Leave & Absence,Critical,Portal,A020,11,24,16.5,1,1,0,
C027230,E03537,2026-06-15,2026-06-16,IT,Tech,Leave & Absence,Standard,Phone,A018,17,24,9.1,1,1,0,
C027231,E03571,2026-06-15,2026-06-16,ES,Finance,Leave & Absence,High,Portal,A016,51,24,23.4,1,1,0,5
C027232,E03580,2026-06-15,2026-06-15,ES,Operations,Payroll,Standard,Phone,A035,21,24,3.4,1,0,1,
C027233,E03697,2026-06-15,2026-06-15,IT,Sales,Onboarding & Offboarding,High,Chat,A041,22,48,7.0,1,1,0,
C027234,E03792,2026-06-15,2026-06-16,PL,Sales,Contract & Documents,Standard,Chat,A010,7,48,24.2,1,1,0,5
C027235,E03841,2026-06-15,2026-06-15,PL,Sales,Leave & Absence,Standard,Phone,A021,29,24,3.3,1,1,0,5
C027236,E03944,2026-06-15,2026-06-16,PL,Customer Service,Payroll,High,Phone,A006,4,24,12.1,1,1,0,
C027237,E00187,2026-06-16,2026-06-17,IT,Customer Service,Leave & Absence,Standard,Portal,A018,17,24,8.1,1,1,0,
C027238,E00199,2026-06-16,2026-06-20,DE,Operations,Performance & Development,Standard,Chat,A019,18,72,97.0,0,0,0,
C027239,E00259,2026-06-16,2026-06-16,DE,Sales,Payroll,Critical,Portal,A012,63,24,1.0,1,1,0,
C027240,E00301,2026-06-16,2026-06-18,IT,Sales,Benefits,High,Phone,A001,84,48,58.6,0,0,0,
C027241,E00305,2026-06-16,2026-06-16,DE,Operations,Benefits,Standard,Portal,A014,11,48,13.7,1,0,1,3
C027242,E00367,2026-06-16,2026-06-17,IT,Tech,Systems & Access,Standard,Portal,A035,21,8,16.3,0,1,0,4
C027243,E00378,2026-06-16,2026-06-17,IT,Operations,Leave & Absence,Standard,Phone,A029,17,24,10.6,1,1,0,
C027244,E00415,2026-06-16,2026-06-19,IT,Customer Service,Performance & Development,High,Portal,A037,15,72,57.8,1,1,0,5
C027245,E00428,2026-06-16,2026-06-16,PL,Customer Service,Leave & Absence,High,Phone,A005,10,24,6.3,1,1,0,
C027246,E00449,2026-06-16,2026-06-16,PL,Operations,Payroll,Standard,Portal,A032,48,24,12.3,1,0,1,
C027247,E00494,2026-06-16,2026-06-17,ES,Finance,Contract & Documents,Standard,Chat,A029,17,48,16.3,1,1,0,
C027248,E00496,2026-06-16,2026-06-16,PL,Operations,Leave & Absence,High,Phone,A018,17,24,6.5,1,1,0,
C027249,E00550,2026-06-16,2026-06-17,PL,Operations,Leave & Absence,Standard,Portal,A009,20,24,15.9,1,1,0,
C027250,E00564,2026-06-16,2026-06-16,PL,HR,Leave & Absence,Standard,Phone,A022,19,24,7.5,1,0,0,4
C027251,E00622,2026-06-16,2026-06-17,PL,Customer Service,Leave & Absence,High,Portal,A019,18,24,19.7,1,1,0,5
C027252,E00741,2026-06-16,2026-06-16,IT,Sales,Benefits,Critical,Portal,A010,7,48,9.2,1,0,1,
C027253,E00773,2026-06-16,2026-06-16,PL,Tech,Contract & Documents,Standard,Phone,A019,18,48,8.5,1,1,0,5
C027254,E00801,2026-06-16,2026-06-16,DE,Customer Service,Leave & Absence,Standard,Phone,A039,11,24,4.3,1,1,0,
C027255,E00835,2026-06-16,2026-06-17,DE,Operations,Payroll,High,Portal,A023,52,24,35.5,0,1,0,
C027256,E00841,2026-06-16,2026-06-18,IT,Operations,Payroll,Standard,Portal,A021,29,24,58.8,0,0,0,
C027257,E00880,2026-06-16,2026-06-17,PL,Tech,Payroll,Standard,Portal,A036,11,24,16.9,1,0,0,5
C027258,E00944,2026-06-16,2026-06-18,IT,Customer Service,Payroll,Standard,Chat,A027,12,24,48.6,0,1,0,
C027259,E00996,2026-06-16,2026-06-17,PL,Customer Service,Onboarding & Offboarding,Standard,Portal,A025,3,48,13.9,1,0,0,4
C027260,E01024,2026-06-16,2026-06-17,PL,Operations,Contract & Documents,Standard,Chat,A029,17,48,22.3,1,0,0,
C027261,E01123,2026-06-16,2026-06-17,PL,Tech,Leave & Absence,Standard,Portal,A029,17,24,15.6,1,0,0,5
C027262,E01218,2026-06-16,2026-06-17,PL,Sales,Payroll,Standard,Phone,A002,23,24,13.5,1,1,0,
C027263,E01221,2026-06-16,2026-06-16,PL,Tech,Payroll,Standard,Phone,A020,11,24,3.9,1,1,0,
C027264,E01233,2026-06-16,2026-06-16,IT,Finance,Leave & Absence,High,Portal,A041,22,24,5.6,1,1,0,
C027265,E01247,2026-06-16,2026-06-17,IT,Sales,Benefits,Standard,Portal,A009,20,48,16.3,1,0,1,3
C027266,E01281,2026-06-16,2026-06-16,PL,Operations,Leave & Absence,Standard,Portal,A010,7,24,9.6,1,1,0,
C027267,E01303,2026-06-16,2026-06-20,IT,Tech,Contract & Documents,Standard,Portal,A011,14,48,94.6,0,1,0,
C027268,E01334,2026-06-16,2026-06-17,IT,Customer Service,Payroll,Standard,Portal,A006,4,24,15.7,1,0,1,3
C027269,E01345,2026-06-16,2026-06-18,DE,Tech,Contract & Documents,High,Portal,A005,10,48,39.3,1,1,0,
C027270,E01357,2026-06-16,2026-06-17,PL,Customer Service,Leave & Absence,Standard,Phone,A021,29,24,18.3,1,0,0,
C027271,E01369,2026-06-16,2026-06-17,PL,Operations,Leave & Absence,High,Phone,A024,21,24,16.8,1,1,0,
C027272,E01375,2026-06-16,2026-06-17,IT,Tech,Onboarding & Offboarding,Standard,Portal,A041,22,48,17.2,1,1,0,5
C027273,E01419,2026-06-16,2026-06-16,ES,Customer Service,Systems & Access,High,Portal,A016,51,8,5.6,1,0,0,3
C027274,E01433,2026-06-16,2026-06-16,IT,HR,Systems & Access,High,Phone,A011,14,8,2.9,1,0,1,
C027275,E01441,2026-06-16,2026-06-17,IT,Operations,Performance & Development,Standard,Portal,A032,48,72,29.8,1,0,0,
C027276,E01478,2026-06-16,2026-06-17,DE,Operations,Payroll,Critical,Chat,A014,11,24,9.8,1,0,0,
C027277,E01563,2026-06-16,2026-06-16,PL,Sales,Leave & Absence,Standard,Portal,A019,18,24,2.2,1,0,1,
C027278,E01596,2026-06-16,2026-06-18,ES,HR,Benefits,High,Phone,A031,13,48,41.7,1,1,0,5
C027279,E01604,2026-06-16,2026-06-16,DE,Sales,Leave & Absence,Standard,Portal,A004,2,24,8.9,1,0,0,5
C027280,E01682,2026-06-16,2026-06-16,ES,Customer Service,Payroll,Standard,Portal,A024,21,24,7.7,1,0,0,4
C027281,E01696,2026-06-16,2026-06-16,DE,Customer Service,Benefits,High,Chat,A015,9,48,9.4,1,0,0,
C027282,E01712,2026-06-16,2026-06-17,PL,Operations,Payroll,Standard,Portal,A038,6,24,31.6,0,1,0,
C027283,E01734,2026-06-16,2026-06-17,PL,Tech,Contract & Documents,Standard,Phone,A034,20,48,24.3,1,0,0,5
C027284,E01919,2026-06-16,2026-06-16,PL,Customer Service,Contract & Documents,Standard,Chat,A007,2,48,7.9,1,1,0,5
C027285,E01919,2026-06-16,2026-06-16,PL,Customer Service,Leave & Absence,Standard,Portal,A015,9,24,6.3,1,1,0,
C027286,E01924,2026-06-16,2026-06-17,PL,Customer Service,Benefits,Standard,Phone,A021,29,48,9.1,1,0,0,4
C027287,E01933,2026-06-16,2026-06-16,IT,Tech,Systems & Access,Standard,Phone,A014,11,8,2.1,1,1,0,5
C027288,E01952,2026-06-16,2026-06-16,IT,HR,Systems & Access,Standard,Portal,A024,21,8,1.0,1,1,0,5
C027289,E02046,2026-06-16,2026-06-18,IT,Tech,Contract & Documents,Standard,Portal,A025,3,48,45.8,1,1,0,5
C027290,E02060,2026-06-16,2026-06-16,DE,Tech,Contract & Documents,Critical,Portal,A006,4,48,8.6,1,1,0,
C027291,E02258,2026-06-16,2026-06-17,PL,Operations,Payroll,Standard,Portal,A038,6,24,34.3,0,0,1,
C027292,E02286,2026-06-16,2026-06-17,PL,Customer Service,Payroll,Standard,Portal,A037,15,24,15.0,1,0,1,
C027293,E02341,2026-06-16,2026-06-18,PL,Tech,Contract & Documents,Standard,Portal,A025,3,48,42.0,1,1,0,5
C027294,E02366,2026-06-16,2026-06-17,ES,Sales,Leave & Absence,Standard,Portal,A006,4,24,19.2,1,0,1,
C027295,E02427,2026-06-16,2026-06-17,PL,Customer Service,Leave & Absence,Standard,Chat,A029,17,24,24.9,0,1,0,4
C027296,E02463,2026-06-16,2026-06-16,IT,Operations,Benefits,High,Phone,A039,11,48,7.4,1,1,0,5
C027297,E02466,2026-06-16,2026-06-17,DE,Finance,Onboarding & Offboarding,High,Portal,A021,29,48,16.3,1,1,0,
C027298,E02484,2026-06-16,2026-06-18,IT,Tech,Contract & Documents,Standard,Portal,A037,15,48,34.5,1,0,0,
C027299,E02493,2026-06-16,2026-06-17,IT,Customer Service,Onboarding & Offboarding,Standard,Phone,A019,18,48,24.4,1,1,0,
C027300,E02534,2026-06-16,2026-06-17,IT,Customer Service,Leave & Absence,High,Portal,A007,2,24,14.2,1,0,0,4
C027301,E02573,2026-06-16,2026-06-17,PL,Sales,Payroll,Standard,Phone,A030,30,24,11.7,1,1,0,5
C027302,E02647,2026-06-16,2026-06-16,PL,Customer Service,Contract & Documents,Standard,Portal,A022,19,48,4.5,1,1,0,
C027303,E02687,2026-06-16,2026-06-16,PL,Tech,Leave & Absence,High,Portal,A031,13,24,7.1,1,1,0,
C027304,E02697,2026-06-16,2026-06-17,DE,Sales,Payroll,Standard,Portal,A021,29,24,17.7,1,0,0,5
C027305,E02748,2026-06-16,2026-06-18,IT,Sales,Onboarding & Offboarding,High,Chat,A033,12,48,43.0,1,0,0,
C027306,E02805,2026-06-16,2026-06-17,DE,Finance,Payroll,Standard,Chat,A029,17,24,16.6,1,1,0,5
C027307,E02888,2026-06-16,2026-06-16,IT,Operations,Leave & Absence,High,Portal,A036,11,24,7.6,1,1,0,
C027308,E02926,2026-06-16,2026-06-16,DE,Sales,Payroll,High,Chat,A040,9,24,6.0,1,1,0,
C027309,E03072,2026-06-16,2026-06-16,PL,Tech,Contract & Documents,Standard,Phone,A019,18,48,3.1,1,1,0,
C027310,E03132,2026-06-16,2026-06-18,DE,Operations,Leave & Absence,Standard,Chat,A034,20,24,40.1,0,1,0,4
C027311,E03200,2026-06-16,2026-06-16,PL,Finance,Systems & Access,Critical,Portal,A019,18,8,2.4,1,0,0,
C027312,E03220,2026-06-16,2026-06-17,PL,Operations,Leave & Absence,Critical,Portal,A013,5,24,17.0,1,1,0,
C027313,E03320,2026-06-16,2026-06-16,PL,HR,Payroll,High,Portal,A039,11,24,9.4,1,0,1,3
C027314,E03329,2026-06-16,2026-06-17,IT,Customer Service,Onboarding & Offboarding,Standard,Portal,A009,20,48,15.8,1,1,0,
C027315,E03437,2026-06-16,2026-06-16,ES,Operations,Leave & Absence,Standard,Chat,A036,11,24,6.8,1,0,0,4
C027316,E03464,2026-06-16,2026-06-17,IT,Sales,Leave & Absence,Standard,Portal,A032,48,24,16.7,1,0,0,3
C027317,E03511,2026-06-16,2026-06-16,IT,Tech,Payroll,Standard,Phone,A001,84,24,13.8,1,0,0,
C027318,E03519,2026-06-16,2026-06-18,IT,Tech,Employee Relations,Standard,Portal,A001,84,72,36.6,1,0,0,5
C027319,E03564,2026-06-16,2026-06-16,DE,Tech,Systems & Access,Standard,Phone,A040,9,8,2.4,1,1,0,
C027320,E03630,2026-06-16,2026-06-21,PL,Operations,Contract & Documents,High,Chat,A004,2,48,113.3,0,0,1,
C027321,E03742,2026-06-16,2026-06-16,DE,Operations,Leave & Absence,High,Phone,A038,6,24,3.2,1,1,0,
C027322,E03790,2026-06-16,2026-06-17,IT,Customer Service,Performance & Development,High,Portal,A036,11,72,23.4,1,1,0,
C027323,E03817,2026-06-16,2026-06-16,PL,Operations,Systems & Access,High,Chat,A012,63,8,3.9,1,0,0,
C027324,E03892,2026-06-16,2026-06-16,PL,Tech,Benefits,Standard,Portal,A032,48,48,9.9,1,1,0,5
C027325,E03919,2026-06-16,2026-06-18,IT,Customer Service,Performance & Development,Standard,Portal,A013,5,72,38.8,1,1,0,
C027326,E03945,2026-06-16,2026-06-17,IT,Operations,Benefits,Standard,Phone,A001,84,48,12.3,1,1,0,
C027327,E03950,2026-06-16,2026-06-18,ES,Customer Service,Performance & Development,Standard,Portal,A007,2,72,44.0,1,1,0,
C027328,E03951,2026-06-16,2026-06-17,DE,Customer Service,Leave & Absence,Standard,Portal,A015,9,24,18.7,1,1,0,
C027329,E03965,2026-06-16,2026-06-17,DE,Sales,Leave & Absence,Standard,Chat,A032,48,24,21.3,1,0,0,
C027330,E00088,2026-06-17,2026-06-18,IT,Tech,Leave & Absence,High,Portal,A009,20,24,16.3,1,0,0,5
C027331,E00265,2026-06-17,2026-06-18,PL,Tech,Payroll,Standard,Portal,A028,17,24,29.4,0,0,0,
C027332,E00302,2026-06-17,2026-06-17,PL,Finance,Leave & Absence,Standard,Portal,A026,11,24,6.3,1,1,0,
C027333,E00331,2026-06-17,2026-06-18,ES,Customer Service,Employee Relations,Standard,Phone,A037,15,72,31.8,1,1,0,5
C027334,E00415,2026-06-17,2026-06-17,IT,Customer Service,Systems & Access,High,Chat,A014,11,8,11.0,0,0,0,
C027335,E00435,2026-06-17,2026-06-19,IT,Operations,Contract & Documents,Standard,Phone,A003,10,48,40.5,1,1,0,
C027336,E00471,2026-06-17,2026-06-18,IT,Sales,Leave & Absence,Standard,Portal,A017,27,24,19.0,1,1,0,
C027337,E00480,2026-06-17,2026-06-18,DE,Tech,Payroll,Standard,Portal,A006,4,24,17.0,1,0,0,5
C027338,E00510,2026-06-17,2026-06-21,IT,Customer Service,Contract & Documents,High,Portal,A034,20,48,96.4,0,1,0,
C027339,E00621,2026-06-17,2026-06-18,ES,Tech,Benefits,Standard,Portal,A010,7,48,20.7,1,1,0,
C027340,E00671,2026-06-17,2026-06-17,PL,Customer Service,Benefits,Standard,Phone,A037,15,48,2.9,1,1,0,
C027341,E00752,2026-06-17,2026-06-18,PL,Finance,Payroll,High,Portal,A019,18,24,14.0,1,1,0,
C027342,E00754,2026-06-17,2026-06-18,PL,Customer Service,Payroll,Standard,Portal,A016,51,24,19.6,1,0,0,
C027343,E00759,2026-06-17,2026-06-18,PL,Customer Service,Payroll,Standard,Phone,A039,11,24,16.6,1,0,0,
C027344,E00847,2026-06-17,2026-06-17,DE,Customer Service,Systems & Access,Standard,Phone,A002,23,8,0.4,1,0,0,
C027345,E00858,2026-06-17,2026-06-17,ES,Operations,Benefits,Standard,Phone,A013,5,48,8.4,1,0,1,5
C027346,E01023,2026-06-17,2026-06-18,DE,Operations,Onboarding & Offboarding,Standard,Phone,A026,11,48,16.2,1,1,0,4
C027347,E01061,2026-06-17,2026-06-18,PL,Customer Service,Benefits,Standard,Portal,A035,21,48,29.0,1,0,0,
C027348,E01069,2026-06-17,2026-06-18,PL,Tech,Benefits,Standard,Phone,A015,9,48,12.8,1,0,1,3
C027349,E01096,2026-06-17,2026-06-17,IT,Sales,Contract & Documents,High,Portal,A016,51,48,7.8,1,1,0,
C027350,E01124,2026-06-17,2026-06-20,ES,Customer Service,Contract & Documents,Standard,Portal,A040,9,48,76.9,0,0,0,
C027351,E01166,2026-06-17,2026-06-17,DE,Operations,Leave & Absence,Standard,Portal,A013,5,24,1.7,1,1,0,4
C027352,E01282,2026-06-17,2026-06-18,PL,Sales,Payroll,Standard,Phone,A035,21,24,30.8,0,0,0,
C027353,E01357,2026-06-17,2026-06-17,PL,Customer Service,Leave & Absence,Standard,Phone,A035,21,24,6.0,1,1,0,5
C027354,E01380,2026-06-17,2026-06-17,DE,Sales,Payroll,Standard,Phone,A014,11,24,11.0,1,1,0,5
C027355,E01421,2026-06-17,2026-06-17,IT,Finance,Leave & Absence,Standard,Portal,A029,17,24,9.5,1,0,0,
C027356,E01496,2026-06-17,2026-06-18,PL,HR,Contract & Documents,Standard,Phone,A039,11,48,21.1,1,1,0,4
C027357,E01604,2026-06-17,2026-06-18,DE,Sales,Payroll,Standard,Portal,A019,18,24,13.5,1,1,0,
C027358,E01740,2026-06-17,2026-06-18,PL,Operations,Benefits,High,Portal,A010,7,48,18.5,1,1,0,5
C027359,E01748,2026-06-17,2026-06-17,ES,Operations,Leave & Absence,Standard,Phone,A022,19,24,4.2,1,0,0,
C027360,E01759,2026-06-17,2026-06-17,DE,Operations,Leave & Absence,Standard,Portal,A027,12,24,7.7,1,0,0,4
C027361,E01826,2026-06-17,2026-06-21,PL,Operations,Onboarding & Offboarding,Standard,Portal,A006,4,48,92.7,0,1,0,
C027362,E01895,2026-06-17,2026-06-18,DE,HR,Contract & Documents,Standard,Chat,A031,13,48,11.7,1,1,0,
C027363,E01997,2026-06-17,2026-06-18,PL,Operations,Contract & Documents,Standard,Chat,A015,9,48,28.5,1,1,0,5
C027364,E02037,2026-06-17,2026-06-20,DE,Operations,Employee Relations,Standard,Phone,A029,17,72,60.2,1,0,0,
C027365,E02053,2026-06-17,2026-06-19,IT,Sales,Benefits,High,Chat,A006,4,48,53.5,0,1,0,4
C027366,E02117,2026-06-17,2026-06-17,ES,Operations,Contract & Documents,Critical,Portal,A022,19,48,9.8,1,1,0,
C027367,E02171,2026-06-17,2026-06-17,ES,Sales,Leave & Absence,Standard,Portal,A032,48,24,4.3,1,1,0,
C027368,E02275,2026-06-17,2026-06-18,DE,HR,Payroll,Standard,Portal,A042,1,24,14.5,1,0,0,
C027369,E02276,2026-06-17,2026-06-18,ES,Customer Service,Contract & Documents,Standard,Chat,A024,21,48,37.0,1,1,0,5
C027370,E02332,2026-06-17,2026-06-17,PL,Customer Service,Contract & Documents,High,Portal,A028,17,48,7.3,1,1,0,
C027371,E02349,2026-06-17,2026-06-18,IT,Customer Service,Leave & Absence,Critical,Portal,A032,48,24,13.8,1,1,0,4
C027372,E02380,2026-06-17,2026-06-18,DE,Customer Service,Contract & Documents,Standard,Portal,A041,22,48,13.0,1,1,0,
C027373,E02392,2026-06-17,2026-06-17,PL,Customer Service,Leave & Absence,Standard,Portal,A025,3,24,5.9,1,1,0,5
C027374,E02406,2026-06-17,2026-06-20,IT,Tech,Contract & Documents,Standard,Chat,A015,9,48,84.4,0,0,1,
C027375,E02537,2026-06-17,2026-06-18,IT,Tech,Benefits,Standard,Portal,A026,11,48,12.2,1,1,0,
